,date_dob,fjc_id,fl_initial,fml_initial,id,name_first,name_last,name_middle,docket_number,pacer_case_id,district_name,query_district_code,docket_padded,docket,title
18,1942-02-18,2424.0,jt,jt,3277,Jerome,Turner,,2:94-cv-2618,24828,tnw,tnwd,9402618,9402618,"2:94-cv-02618-jt Valley Products Co., v. Landmark, et al (closed 12/22/1994)"
19,1942-02-18,2424.0,jt,jt,3277,Jerome,Turner,,2:94-cv-2824,24997,tnw,tnwd,9402824,9402824,"2:94-cv-02824-jt B.N.P. Ind., Inc. v. HFS Purchasing Svc., et al (closed 12/22/1994)"
20,1942-02-18,2424.0,jt,jt,3277,Jerome,Turner,,2:86-cv-2871,18192,tnw,tnwd,8602871,8602871,2:86-cv-02871-jt Paul E Volpp Tractor v. Caterpillar Inc (closed 08/14/1996)
21,1942-02-18,2424.0,jt,jt,3277,Jerome,Turner,,2:93-cv-2965,22818,tnw,tnwd,9302965,9302965,"2:93-cv-02965-jt Hutchison, et al v. BP Exploration & Oil, et al (closed 10/13/1995)"
22,1942-02-18,2424.0,jt,jt,3277,Jerome,Turner,,2:96-cv-2859,29847,tnw,tnwd,9602859,9602859,"2:96-cv-02859-jt Duke v. Browning-Ferris Ind., et al (closed 10/22/1996)"
23,1942-02-18,2424.0,jt,jt,3277,Jerome,Turner,,2:95-cv-2983,27592,tnw,tnwd,9502983,9502983,"2:95-cv-02983-jt Homer Skelton, Inc. v. Mitsubishi Motor Sal (closed 02/23/1998)"
24,1747-02-28,2429.0,jt,jt,3282,John,Tyler,,2:91-cv-3021,19939,tnw,tnwd,9103021,9103021,"2:91-cv-03021-jt Tennessee, State Of, et al v. Joe Stewart Body Sho (closed 02/26/1992)"
25,1747-02-28,2429.0,jt,jt,3282,John,Tyler,,2:92-cv-2586,20638,tnw,tnwd,9202586,9202586,"2:92-cv-02586-jt Tacker v. Wilson, et al (closed 08/08/1995)"
26,1747-02-28,2429.0,jt,jt,3282,John,Tyler,,2:94-cv-2618,24828,tnw,tnwd,9402618,9402618,"2:94-cv-02618-jt Valley Products Co., v. Landmark, et al (closed 12/22/1994)"
27,1747-02-28,2429.0,jt,jt,3282,John,Tyler,,2:94-cv-2824,24997,tnw,tnwd,9402824,9402824,"2:94-cv-02824-jt B.N.P. Ind., Inc. v. HFS Purchasing Svc., et al (closed 12/22/1994)"
28,1747-02-28,2429.0,jt,jt,3282,John,Tyler,,2:86-cv-2871,18192,tnw,tnwd,8602871,8602871,2:86-cv-02871-jt Paul E Volpp Tractor v. Caterpillar Inc (closed 08/14/1996)
29,1747-02-28,2429.0,jt,jt,3282,John,Tyler,,2:93-cv-2965,22818,tnw,tnwd,9302965,9302965,"2:93-cv-02965-jt Hutchison, et al v. BP Exploration & Oil, et al (closed 10/13/1995)"
30,1747-02-28,2429.0,jt,jt,3282,John,Tyler,,2:96-cv-2859,29847,tnw,tnwd,9602859,9602859,"2:96-cv-02859-jt Duke v. Browning-Ferris Ind., et al (closed 10/22/1996)"
31,1747-02-28,2429.0,jt,jt,3282,John,Tyler,,2:95-cv-2983,27592,tnw,tnwd,9502983,9502983,"2:95-cv-02983-jt Homer Skelton, Inc. v. Mitsubishi Motor Sal (closed 02/23/1998)"
32,1827-08-11,,jt,jt,3854,Jackson,Temple,,2:91-cv-3021,19939,tnw,tnwd,9103021,9103021,"2:91-cv-03021-jt Tennessee, State Of, et al v. Joe Stewart Body Sho (closed 02/26/1992)"
33,1827-08-11,,jt,jt,3854,Jackson,Temple,,2:92-cv-2586,20638,tnw,tnwd,9202586,9202586,"2:92-cv-02586-jt Tacker v. Wilson, et al (closed 08/08/1995)"
34,1827-08-11,,jt,jt,3854,Jackson,Temple,,2:94-cv-2618,24828,tnw,tnwd,9402618,9402618,"2:94-cv-02618-jt Valley Products Co., v. Landmark, et al (closed 12/22/1994)"
35,1827-08-11,,jt,jt,3854,Jackson,Temple,,2:94-cv-2824,24997,tnw,tnwd,9402824,9402824,"2:94-cv-02824-jt B.N.P. Ind., Inc. v. HFS Purchasing Svc., et al (closed 12/22/1994)"
36,1827-08-11,,jt,jt,3854,Jackson,Temple,,2:86-cv-2871,18192,tnw,tnwd,8602871,8602871,2:86-cv-02871-jt Paul E Volpp Tractor v. Caterpillar Inc (closed 08/14/1996)
37,1827-08-11,,jt,jt,3854,Jackson,Temple,,2:93-cv-2965,22818,tnw,tnwd,9302965,9302965,"2:93-cv-02965-jt Hutchison, et al v. BP Exploration & Oil, et al (closed 10/13/1995)"
38,1827-08-11,,jt,jt,3854,Jackson,Temple,,2:96-cv-2859,29847,tnw,tnwd,9602859,9602859,"2:96-cv-02859-jt Duke v. Browning-Ferris Ind., et al (closed 10/22/1996)"
39,1827-08-11,,jt,jt,3854,Jackson,Temple,,2:95-cv-2983,27592,tnw,tnwd,9502983,9502983,"2:95-cv-02983-jt Homer Skelton, Inc. v. Mitsubishi Motor Sal (closed 02/23/1998)"
40,1861-07-21,,jt,jt,4910,Jeff,Truly,,2:91-cv-3021,19939,tnw,tnwd,9103021,9103021,"2:91-cv-03021-jt Tennessee, State Of, et al v. Joe Stewart Body Sho (closed 02/26/1992)"
41,1861-07-21,,jt,jt,4910,Jeff,Truly,,2:92-cv-2586,20638,tnw,tnwd,9202586,9202586,"2:92-cv-02586-jt Tacker v. Wilson, et al (closed 08/08/1995)"
42,1861-07-21,,jt,jt,4910,Jeff,Truly,,2:94-cv-2618,24828,tnw,tnwd,9402618,9402618,"2:94-cv-02618-jt Valley Products Co., v. Landmark, et al (closed 12/22/1994)"
43,1861-07-21,,jt,jt,4910,Jeff,Truly,,2:94-cv-2824,24997,tnw,tnwd,9402824,9402824,"2:94-cv-02824-jt B.N.P. Ind., Inc. v. HFS Purchasing Svc., et al (closed 12/22/1994)"
44,1861-07-21,,jt,jt,4910,Jeff,Truly,,2:86-cv-2871,18192,tnw,tnwd,8602871,8602871,2:86-cv-02871-jt Paul E Volpp Tractor v. Caterpillar Inc (closed 08/14/1996)
45,1861-07-21,,jt,jt,4910,Jeff,Truly,,2:93-cv-2965,22818,tnw,tnwd,9302965,9302965,"2:93-cv-02965-jt Hutchison, et al v. BP Exploration & Oil, et al (closed 10/13/1995)"
46,1861-07-21,,jt,jt,4910,Jeff,Truly,,2:96-cv-2859,29847,tnw,tnwd,9602859,9602859,"2:96-cv-02859-jt Duke v. Browning-Ferris Ind., et al (closed 10/22/1996)"
47,1861-07-21,,jt,jt,4910,Jeff,Truly,,2:95-cv-2983,27592,tnw,tnwd,9502983,9502983,"2:95-cv-02983-jt Homer Skelton, Inc. v. Mitsubishi Motor Sal (closed 02/23/1998)"
48,1935-02-14,,jt,jt,5506,Jacob,Tanzer,,2:91-cv-3021,19939,tnw,tnwd,9103021,9103021,"2:91-cv-03021-jt Tennessee, State Of, et al v. Joe Stewart Body Sho (closed 02/26/1992)"
49,1935-02-14,,jt,jt,5506,Jacob,Tanzer,,2:92-cv-2586,20638,tnw,tnwd,9202586,9202586,"2:92-cv-02586-jt Tacker v. Wilson, et al (closed 08/08/1995)"
50,1935-02-14,,jt,jt,5506,Jacob,Tanzer,,2:94-cv-2618,24828,tnw,tnwd,9402618,9402618,"2:94-cv-02618-jt Valley Products Co., v. Landmark, et al (closed 12/22/1994)"
51,1935-02-14,,jt,jt,5506,Jacob,Tanzer,,2:94-cv-2824,24997,tnw,tnwd,9402824,9402824,"2:94-cv-02824-jt B.N.P. Ind., Inc. v. HFS Purchasing Svc., et al (closed 12/22/1994)"
52,1935-02-14,,jt,jt,5506,Jacob,Tanzer,,2:86-cv-2871,18192,tnw,tnwd,8602871,8602871,2:86-cv-02871-jt Paul E Volpp Tractor v. Caterpillar Inc (closed 08/14/1996)
53,1935-02-14,,jt,jt,5506,Jacob,Tanzer,,2:93-cv-2965,22818,tnw,tnwd,9302965,9302965,"2:93-cv-02965-jt Hutchison, et al v. BP Exploration & Oil, et al (closed 10/13/1995)"
54,1935-02-14,,jt,jt,5506,Jacob,Tanzer,,2:96-cv-2859,29847,tnw,tnwd,9602859,9602859,"2:96-cv-02859-jt Duke v. Browning-Ferris Ind., et al (closed 10/22/1996)"
55,1935-02-14,,jt,jt,5506,Jacob,Tanzer,,2:95-cv-2983,27592,tnw,tnwd,9502983,9502983,"2:95-cv-02983-jt Homer Skelton, Inc. v. Mitsubishi Motor Sal (closed 02/23/1998)"
56,,,jt,jt,6163,John,Tally,,2:91-cv-3021,19939,tnw,tnwd,9103021,9103021,"2:91-cv-03021-jt Tennessee, State Of, et al v. Joe Stewart Body Sho (closed 02/26/1992)"
57,,,jt,jt,6163,John,Tally,,2:92-cv-2586,20638,tnw,tnwd,9202586,9202586,"2:92-cv-02586-jt Tacker v. Wilson, et al (closed 08/08/1995)"
58,,,jt,jt,6163,John,Tally,,2:94-cv-2618,24828,tnw,tnwd,9402618,9402618,"2:94-cv-02618-jt Valley Products Co., v. Landmark, et al (closed 12/22/1994)"
59,,,jt,jt,6163,John,Tally,,2:94-cv-2824,24997,tnw,tnwd,9402824,9402824,"2:94-cv-02824-jt B.N.P. Ind., Inc. v. HFS Purchasing Svc., et al (closed 12/22/1994)"
60,,,jt,jt,6163,John,Tally,,2:86-cv-2871,18192,tnw,tnwd,8602871,8602871,2:86-cv-02871-jt Paul E Volpp Tractor v. Caterpillar Inc (closed 08/14/1996)
61,,,jt,jt,6163,John,Tally,,2:93-cv-2965,22818,tnw,tnwd,9302965,9302965,"2:93-cv-02965-jt Hutchison, et al v. BP Exploration & Oil, et al (closed 10/13/1995)"
62,,,jt,jt,6163,John,Tally,,2:96-cv-2859,29847,tnw,tnwd,9602859,9602859,"2:96-cv-02859-jt Duke v. Browning-Ferris Ind., et al (closed 10/22/1996)"
63,,,jt,jt,6163,John,Tally,,2:95-cv-2983,27592,tnw,tnwd,9502983,9502983,"2:95-cv-02983-jt Homer Skelton, Inc. v. Mitsubishi Motor Sal (closed 02/23/1998)"
64,,,jt,jt,6804,John,Terry,,2:91-cv-3021,19939,tnw,tnwd,9103021,9103021,"2:91-cv-03021-jt Tennessee, State Of, et al v. Joe Stewart Body Sho (closed 02/26/1992)"
65,,,jt,jt,6804,John,Terry,,2:92-cv-2586,20638,tnw,tnwd,9202586,9202586,"2:92-cv-02586-jt Tacker v. Wilson, et al (closed 08/08/1995)"
66,,,jt,jt,6804,John,Terry,,2:94-cv-2618,24828,tnw,tnwd,9402618,9402618,"2:94-cv-02618-jt Valley Products Co., v. Landmark, et al (closed 12/22/1994)"
67,,,jt,jt,6804,John,Terry,,2:94-cv-2824,24997,tnw,tnwd,9402824,9402824,"2:94-cv-02824-jt B.N.P. Ind., Inc. v. HFS Purchasing Svc., et al (closed 12/22/1994)"
68,,,jt,jt,6804,John,Terry,,2:86-cv-2871,18192,tnw,tnwd,8602871,8602871,2:86-cv-02871-jt Paul E Volpp Tractor v. Caterpillar Inc (closed 08/14/1996)
69,,,jt,jt,6804,John,Terry,,2:93-cv-2965,22818,tnw,tnwd,9302965,9302965,"2:93-cv-02965-jt Hutchison, et al v. BP Exploration & Oil, et al (closed 10/13/1995)"
70,,,jt,jt,6804,John,Terry,,2:96-cv-2859,29847,tnw,tnwd,9602859,9602859,"2:96-cv-02859-jt Duke v. Browning-Ferris Ind., et al (closed 10/22/1996)"
71,,,jt,jt,6804,John,Terry,,2:95-cv-2983,27592,tnw,tnwd,9502983,9502983,"2:95-cv-02983-jt Homer Skelton, Inc. v. Mitsubishi Motor Sal (closed 02/23/1998)"
72,,,jt,jt,7249,John,Tuohy,,2:91-cv-3021,19939,tnw,tnwd,9103021,9103021,"2:91-cv-03021-jt Tennessee, State Of, et al v. Joe Stewart Body Sho (closed 02/26/1992)"
73,,,jt,jt,7249,John,Tuohy,,2:92-cv-2586,20638,tnw,tnwd,9202586,9202586,"2:92-cv-02586-jt Tacker v. Wilson, et al (closed 08/08/1995)"
74,,,jt,jt,7249,John,Tuohy,,2:94-cv-2618,24828,tnw,tnwd,9402618,9402618,"2:94-cv-02618-jt Valley Products Co., v. Landmark, et al (closed 12/22/1994)"
75,,,jt,jt,7249,John,Tuohy,,2:94-cv-2824,24997,tnw,tnwd,9402824,9402824,"2:94-cv-02824-jt B.N.P. Ind., Inc. v. HFS Purchasing Svc., et al (closed 12/22/1994)"
76,,,jt,jt,7249,John,Tuohy,,2:86-cv-2871,18192,tnw,tnwd,8602871,8602871,2:86-cv-02871-jt Paul E Volpp Tractor v. Caterpillar Inc (closed 08/14/1996)
77,,,jt,jt,7249,John,Tuohy,,2:93-cv-2965,22818,tnw,tnwd,9302965,9302965,"2:93-cv-02965-jt Hutchison, et al v. BP Exploration & Oil, et al (closed 10/13/1995)"
78,,,jt,jt,7249,John,Tuohy,,2:96-cv-2859,29847,tnw,tnwd,9602859,9602859,"2:96-cv-02859-jt Duke v. Browning-Ferris Ind., et al (closed 10/22/1996)"
79,,,jt,jt,7249,John,Tuohy,,2:95-cv-2983,27592,tnw,tnwd,9502983,9502983,"2:95-cv-02983-jt Homer Skelton, Inc. v. Mitsubishi Motor Sal (closed 02/23/1998)"
80,,,jt,jt,8292,Joseph,Tipton,,2:91-cv-3021,19939,tnw,tnwd,9103021,9103021,"2:91-cv-03021-jt Tennessee, State Of, et al v. Joe Stewart Body Sho (closed 02/26/1992)"
81,,,jt,jt,8292,Joseph,Tipton,,2:92-cv-2586,20638,tnw,tnwd,9202586,9202586,"2:92-cv-02586-jt Tacker v. Wilson, et al (closed 08/08/1995)"
82,,,jt,jt,8292,Joseph,Tipton,,2:94-cv-2618,24828,tnw,tnwd,9402618,9402618,"2:94-cv-02618-jt Valley Products Co., v. Landmark, et al (closed 12/22/1994)"
83,,,jt,jt,8292,Joseph,Tipton,,2:94-cv-2824,24997,tnw,tnwd,9402824,9402824,"2:94-cv-02824-jt B.N.P. Ind., Inc. v. HFS Purchasing Svc., et al (closed 12/22/1994)"
84,,,jt,jt,8292,Joseph,Tipton,,2:86-cv-2871,18192,tnw,tnwd,8602871,8602871,2:86-cv-02871-jt Paul E Volpp Tractor v. Caterpillar Inc (closed 08/14/1996)
85,,,jt,jt,8292,Joseph,Tipton,,2:93-cv-2965,22818,tnw,tnwd,9302965,9302965,"2:93-cv-02965-jt Hutchison, et al v. BP Exploration & Oil, et al (closed 10/13/1995)"
86,,,jt,jt,8292,Joseph,Tipton,,2:96-cv-2859,29847,tnw,tnwd,9602859,9602859,"2:96-cv-02859-jt Duke v. Browning-Ferris Ind., et al (closed 10/22/1996)"
87,,,jt,jt,8292,Joseph,Tipton,,2:95-cv-2983,27592,tnw,tnwd,9502983,9502983,"2:95-cv-02983-jt Homer Skelton, Inc. v. Mitsubishi Motor Sal (closed 02/23/1998)"
88,1943-01-01,800.0,bf,baf,1120,Bernard,Friedman,A.,2:85-cv-2733,18160,tnw,tnwd,8502733,8502733,"2:85-cv-02733-baf Pancho's Mexican Foo, et al v. Kraft, Inc., et al (closed 03/08/1993)"
89,1950-01-01,845.0,jg,jsg,1187,Julia,Gibbons,Smith,2:92-cv-2431,20483,tnw,tnwd,9202431,9202431,"2:92-cv-02431-jsg Baker, et al v. Bank of Bartlett, et al (closed 03/11/1994)"
90,1950-01-01,845.0,jg,jsg,1187,Julia,Gibbons,Smith,1:99-cv-1334,7590,tnw,tnwd,9901334,9901334,1:99-cv-01334-jsg Clark v. Microsoft Corp (closed 03/24/2000)
91,1954-01-01,2730.0,jg,jsg,1311,James,Gwin,S.,2:92-cv-2431,20483,tnw,tnwd,9202431,9202431,"2:92-cv-02431-jsg Baker, et al v. Bank of Bartlett, et al (closed 03/11/1994)"
92,1954-01-01,2730.0,jg,jsg,1311,James,Gwin,S.,1:99-cv-1334,7590,tnw,tnwd,9901334,9901334,1:99-cv-01334-jsg Clark v. Microsoft Corp (closed 03/24/2000)
93,1937-01-01,2889.0,sh,seh,1313,Sam,Haddon,E.,4:90-cv-1059,7950,okn,oknd,9001059,9001059,"4:90-cv-01059-seh Nordam v. Noise Reduction, Inc, et al (closed 03/28/1995)"
94,1937-01-01,2889.0,sh,seh,1313,Sam,Haddon,E.,4:93-cv-535,10188,okn,oknd,9300535,9300535,"4:93-cv-00535-seh LeSea Brdcstg IN Inc, et al v. TCI Cablevision, et al (closed 07/31/1996)"
95,1937-01-01,2889.0,sh,seh,1313,Sam,Haddon,E.,4:97-cv-191,16910,okn,oknd,9700191,9700191,"4:97-cv-00191-seh Le Baud v. Pacificare of OK Inc, et al (closed 06/18/1997)"
96,1951-01-01,1083.0,sh,seh,1503,Sven,Holmes,Erik,4:90-cv-1059,7950,okn,oknd,9001059,9001059,"4:90-cv-01059-seh Nordam v. Noise Reduction, Inc, et al (closed 03/28/1995)"
97,1951-01-01,1083.0,sh,seh,1503,Sven,Holmes,Erik,4:93-cv-535,10188,okn,oknd,9300535,9300535,"4:93-cv-00535-seh LeSea Brdcstg IN Inc, et al v. TCI Cablevision, et al (closed 07/31/1996)"
98,1951-01-01,1083.0,sh,seh,1503,Sven,Holmes,Erik,4:97-cv-191,16910,okn,oknd,9700191,9700191,"4:97-cv-00191-seh Le Baud v. Pacificare of OK Inc, et al (closed 06/18/1997)"
99,1903-12-20,985.0,oh,oh,1375,Oren,Harris,,1:93-cv-1186,3688,tnw,tnwd,9301186,9301186,"1:93-cv-01186-oh-JDB Help-U-Build, Inc. v. Home Bldrs Assn, et al (closed 07/08/1994)"
100,1903-12-20,985.0,oh,oh,1375,Oren,Harris,,2:95-cv-2247,26998,tnw,tnwd,9502247,9502247,2:95-cv-02247-oh Pezzeca Enterprises v. Back Yard Burgers (closed 05/10/1996)
101,1903-12-20,985.0,oh,oh,1375,Oren,Harris,,2:92-cv-2565,20617,tnw,tnwd,9202565,9202565,"2:92-cv-02565-oh Faulkner's Auto v. GKN Parts, et al (closed 12/12/2000)"
102,1822-10-16,1065.0,oh,oh,1481,Ogden,Hoffman,,1:93-cv-1186,3688,tnw,tnwd,9301186,9301186,"1:93-cv-01186-oh-JDB Help-U-Build, Inc. v. Home Bldrs Assn, et al (closed 07/08/1994)"
103,1822-10-16,1065.0,oh,oh,1481,Ogden,Hoffman,,2:95-cv-2247,26998,tnw,tnwd,9502247,9502247,2:95-cv-02247-oh Pezzeca Enterprises v. Back Yard Burgers (closed 05/10/1996)
104,1822-10-16,1065.0,oh,oh,1481,Ogden,Hoffman,,2:92-cv-2565,20617,tnw,tnwd,9202565,9202565,"2:92-cv-02565-oh Faulkner's Auto v. GKN Parts, et al (closed 12/12/2000)"
105,1929-05-13,1096.0,oh,oh,1520,Odell,Horton,,1:93-cv-1186,3688,tnw,tnwd,9301186,9301186,"1:93-cv-01186-oh-JDB Help-U-Build, Inc. v. Home Bldrs Assn, et al (closed 07/08/1994)"
106,1929-05-13,1096.0,oh,oh,1520,Odell,Horton,,2:95-cv-2247,26998,tnw,tnwd,9502247,9502247,2:95-cv-02247-oh Pezzeca Enterprises v. Back Yard Burgers (closed 05/10/1996)
107,1929-05-13,1096.0,oh,oh,1520,Odell,Horton,,2:92-cv-2565,20617,tnw,tnwd,9202565,9202565,"2:92-cv-02565-oh Faulkner's Auto v. GKN Parts, et al (closed 12/12/2000)"
108,1867-02-27,,oh,oh,4395,Oscar,Hale,,1:93-cv-1186,3688,tnw,tnwd,9301186,9301186,"1:93-cv-01186-oh-JDB Help-U-Build, Inc. v. Home Bldrs Assn, et al (closed 07/08/1994)"
109,1867-02-27,,oh,oh,4395,Oscar,Hale,,2:95-cv-2247,26998,tnw,tnwd,9502247,9502247,2:95-cv-02247-oh Pezzeca Enterprises v. Back Yard Burgers (closed 05/10/1996)
110,1867-02-27,,oh,oh,4395,Oscar,Hale,,2:92-cv-2565,20617,tnw,tnwd,9202565,9202565,"2:92-cv-02565-oh Faulkner's Auto v. GKN Parts, et al (closed 12/12/2000)"
111,1921-12-31,1600.0,rm,rmm,2193,Robert,McRae,Malcolm,2:89-cv-2962,18434,tnw,tnwd,8902962,8902962,"2:89-cv-02962-rmm Forked Deer Electric v. City of Ripley, TN, et al (closed 03/24/1993)"
112,1849-05-12,3300.0,rm,rmm,2285,Robert,Montgomery,Morris,2:89-cv-2962,18434,tnw,tnwd,8902962,8902962,"2:89-cv-02962-rmm Forked Deer Electric v. City of Ripley, TN, et al (closed 03/24/1993)"
113,1947-04-25,,rm,rmm,6122,Roger,Monroe,Miles,2:89-cv-2962,18434,tnw,tnwd,8902962,8902962,"2:89-cv-02962-rmm Forked Deer Electric v. City of Ripley, TN, et al (closed 03/24/1993)"
114,,,rm,rmm,6488,Robert,Mallano,M.,2:89-cv-2962,18434,tnw,tnwd,8902962,8902962,"2:89-cv-02962-rmm Forked Deer Electric v. City of Ripley, TN, et al (closed 03/24/1993)"
115,,,rm,rmm,6516,Richard,Mosk,M.,2:89-cv-2962,18434,tnw,tnwd,8902962,8902962,"2:89-cv-02962-rmm Forked Deer Electric v. City of Ripley, TN, et al (closed 03/24/1993)"
116,,,rm,rmm,7573,Richard,Maher,M.,2:89-cv-2962,18434,tnw,tnwd,8902962,8902962,"2:89-cv-02962-rmm Forked Deer Electric v. City of Ripley, TN, et al (closed 03/24/1993)"
117,,,rm,rmm,8021,Robert,Martin,M.,2:89-cv-2962,18434,tnw,tnwd,8902962,8902962,"2:89-cv-02962-rmm Forked Deer Electric v. City of Ripley, TN, et al (closed 03/24/1993)"
118,1941-01-01,1731.0,jm,jgm,2368,John,Murtha,Garvan,1:94-cv-2,2092,vt,vtd,9400002,9400002,"1:94-cv-00002-jgm Small Cities Cable v. C & D Communications, et al (closed 02/26/1996)"
119,1941-01-01,1731.0,jm,jgm,2368,John,Murtha,Garvan,1:93-cv-58,2007,vt,vtd,9300058,9300058,"1:93-cv-00058-jgm Valley Disposal Inc, et al v. Ctl VT Solid Waste, et al (closed 07/09/1997)"
120,1941-01-01,1731.0,jm,jgm,2368,John,Murtha,Garvan,1:00-cv-231,241,vt,vtd,00231,231,"1:00-cv-00231-jgm-jjn Pillemer, et al v. SW VT Health Care, et al (closed 05/07/2001)"
121,1941-01-01,1731.0,jm,jgm,2368,John,Murtha,Garvan,1:08-cv-186,17009,vt,vtd,0800186,800186,"1:08-cv-00186-jgm Smugglers Notch Homeowners' Association, Inc. et al v. Smugglers' Notch Management Company, Ltd. et al (closed 05/29/2009)"
122,1941-01-01,1731.0,jm,jgm,2368,John,Murtha,Garvan,1:09-cv-28,17394,vt,vtd,0900028,900028,1:09-cv-00028-jgm Mayer v. Walmart.com USA LLC et al (closed 05/08/2009)
123,1941-01-01,1731.0,jm,jgm,2368,John,Murtha,Garvan,1:09-cv-173,17963,vt,vtd,0900173,900173,"1:09-cv-00173-jgm Perales v. Lowe's Companies, Incorporated et al (closed 08/19/2009)"
124,1941-01-01,1731.0,jm,jgm,2368,John,Murtha,Garvan,1:12-cv-282,22413,vt,vtd,1200282,1200282,"1:12-cv-00282-jgm Burlington Drug Company, Inc. v. Reckitt Benckiser Group plc et al (closed 06/10/2013)"
125,1941-01-01,1731.0,jm,jgm,2368,John,Murtha,Garvan,1:13-cv-43,22621,vt,vtd,1300043,1300043,"1:13-cv-00043-jgm A.F. of L. - A.G.C. Building Trades Welfare Plan v. Reckitt Benckiser, Inc. et al (closed 06/19/2013)"
126,1941-01-01,1731.0,jm,jgm,2368,John,Murtha,Garvan,1:15-cv-186,25641,vt,vtd,1500186,1500186,1:15-cv-00186-jgm Collins et al v. Southwest Airlines Co. et al (closed 10/30/2015)
127,1941-01-01,1731.0,jm,jgm,2368,John,Murtha,Garvan,1:12-cv-282,22413,vt,vtd,1200282,1200282,"1:12-cv-00282-jgm Burlington Drug Company, Inc. v. Reckitt Benckiser Group plc et al (closed 06/10/2013)"
128,1957-01-01,3532.0,jp,jdp,2549,James,Peterson,Donald,3:17-cv-318,39930,wiw,wiwd,1700318,1700318,"3:17-cv-00318-jdp Authenticom, Inc. v. CDK Global, LLC et al (closed 02/02/2018)"
129,1957-01-01,3532.0,jp,jdp,2549,James,Peterson,Donald,3:17-cv-595,40401,wiw,wiwd,1700595,1700595,"3:17-cv-00595-jdp Mountain Crest SRL, LLC v. Anheuser-Busch InBEV SA/NV et al (closed 04/24/2020)"
130,1957-01-01,3532.0,jp,jdp,2549,James,Peterson,Donald,3:17-cv-864,40881,wiw,wiwd,1700864,1700864,"3:17-cv-00864-jdp Hoover Automotive, LLC v. CDK Global, LLC et al (closed 02/12/2018)"
131,1957-01-01,3532.0,jp,jdp,2549,James,Peterson,Donald,3:17-cv-925,40996,wiw,wiwd,1700925,1700925,"3:17-cv-00925-jdp Cox Automotive, Inc. et al v. CDK Global, LLC (closed 02/12/2018)"
132,1922-01-01,1879.0,jp,jdp,2556,James,Phillips,Dickson,3:17-cv-318,39930,wiw,wiwd,1700318,1700318,"3:17-cv-00318-jdp Authenticom, Inc. v. CDK Global, LLC et al (closed 02/02/2018)"
133,1922-01-01,1879.0,jp,jdp,2556,James,Phillips,Dickson,3:17-cv-595,40401,wiw,wiwd,1700595,1700595,"3:17-cv-00595-jdp Mountain Crest SRL, LLC v. Anheuser-Busch InBEV SA/NV et al (closed 04/24/2020)"
134,1922-01-01,1879.0,jp,jdp,2556,James,Phillips,Dickson,3:17-cv-864,40881,wiw,wiwd,1700864,1700864,"3:17-cv-00864-jdp Hoover Automotive, LLC v. CDK Global, LLC et al (closed 02/12/2018)"
135,1922-01-01,1879.0,jp,jdp,2556,James,Phillips,Dickson,3:17-cv-925,40996,wiw,wiwd,1700925,1700925,"3:17-cv-00925-jdp Cox Automotive, Inc. et al v. CDK Global, LLC (closed 02/12/2018)"
136,1810-01-01,,jp,jdp,3655,John,Phelan,D.,3:17-cv-318,39930,wiw,wiwd,1700318,1700318,"3:17-cv-00318-jdp Authenticom, Inc. v. CDK Global, LLC et al (closed 02/02/2018)"
137,1810-01-01,,jp,jdp,3655,John,Phelan,D.,3:17-cv-595,40401,wiw,wiwd,1700595,1700595,"3:17-cv-00595-jdp Mountain Crest SRL, LLC v. Anheuser-Busch InBEV SA/NV et al (closed 04/24/2020)"
138,1810-01-01,,jp,jdp,3655,John,Phelan,D.,3:17-cv-864,40881,wiw,wiwd,1700864,1700864,"3:17-cv-00864-jdp Hoover Automotive, LLC v. CDK Global, LLC et al (closed 02/12/2018)"
139,1810-01-01,,jp,jdp,3655,John,Phelan,D.,3:17-cv-925,40996,wiw,wiwd,1700925,1700925,"3:17-cv-00925-jdp Cox Automotive, Inc. et al v. CDK Global, LLC (closed 02/12/2018)"
140,1947-01-01,2145.0,ws,wks,2908,William,Sessions,K.,2:93-cv-276,8409,vt,vtd,9300276,9300276,"2:93-cv-00276-wks-ADM Zschaler, et al v. Claneil Enterprises, et al (closed 04/23/1998)"
141,1947-01-01,2145.0,ws,wks,2908,William,Sessions,K.,2:97-cv-270,10494,vt,vtd,9700270,9700270,2:97-cv-00270-wks Appell v. NYNEX Corporation (closed 03/12/1998)
142,1947-01-01,2145.0,ws,wks,2908,William,Sessions,K.,2:97-cv-333,10527,vt,vtd,9700333,9700333,"2:97-cv-00333-wks Sugarbush Village v. Claneil Enterprises, et al (closed 04/23/1998)"
143,1947-01-01,2145.0,ws,wks,2908,William,Sessions,K.,2:97-cv-393,10559,vt,vtd,9700393,9700393,"2:97-cv-00393-wks Weisburgh v. Toys ""R"" Us, Inc., et al (closed 03/27/1998)"
144,1947-01-01,2145.0,ws,wks,2908,William,Sessions,K.,2:98-cv-334,11139,vt,vtd,9800334,9800334,"2:98-cv-00334-wks Mercure v. Champlain Chevrolet, et al (closed 12/23/1998)"
145,1947-01-01,2145.0,ws,wks,2908,William,Sessions,K.,2:99-cv-396,11696,vt,vtd,9900396,9900396,"2:99-cv-00396-wks Cheeseman, et al v. Microsoft Corp (closed 05/09/2000)"
